time,SBERP,LKOH,GAZP,FIVE,YNDX,SMLT,SVAV,NVDA,VTBR,TRMK,GMKN,FEES,AFLT,FLOT
2022-04-27 07:00:00+00:00,134.0,4550.0,237.15,1119.5,1748.6,2560.0,186.5,,0.0199,59.8,21272.0,0.09924,32.4,44.7
2022-04-28 07:00:00+00:00,126.5,4381.0,237.53,1085.5,1721.0,2515.0,184.5,,0.019115,58.52,21000.0,0.09736,30.8,44.5
2022-04-29 07:00:00+00:00,130.4,4699.5,240.4,1096.5,1766.6,2636.0,180.5,,0.020095,59.38,21550.0,0.10024,31.14,44.75
2022-05-04 07:00:00+00:00,124.8,4552.0,234.16,1061.0,1699.0,2538.5,179.5,,0.01959,58.8,21352.0,0.09908,31.2,43.8
2022-05-05 07:00:00+00:00,125.47,4675.0,238.6,1051.0,1734.4,2482.0,179.0,,0.019795,58.78,21544.0,0.0998,30.7,42.71
2022-05-06 07:00:00+00:00,124.2,4635.5,240.1,1030.0,1688.0,2424.5,179.0,,0.01948,58.22,21766.0,0.09966,30.1,41.28
2022-05-11 07:00:00+00:00,121.11,4600.0,241.99,1000.0,1677.4,2493.0,179.5,,0.019305,58.0,21330.0,0.09964,29.92,41.3
2022-05-12 07:00:00+00:00,116.6,4362.5,230.56,960.5,1594.0,2343.0,178.0,,0.018555,56.18,21238.0,0.09842,29.32,40.47
2022-05-13 07:00:00+00:00,116.7,4380.0,235.52,964.0,1593.0,2406.5,177.0,,0.01865,57.68,21200.0,0.09898,29.26,40.39
2022-05-16 07:00:00+00:00,119.84,4523.5,244.2,1024.0,1638.2,2393.0,182.0,,0.01898,58.26,21364.0,0.10174,29.52,40.99
2022-05-17 07:00:00+00:00,123.8,4500.0,258.8,1057.5,1701.0,2380.0,181.5,,0.01933,58.6,21348.0,0.1069,30.36,42.0
2022-05-18 07:00:00+00:00,122.33,4483.5,264.84,1086.5,1715.8,2424.5,180.0,,0.0192,62.08,21416.0,0.10544,30.06,42.02
2022-05-19 07:00:00+00:00,122.81,4415.5,266.68,1049.5,1705.0,2368.0,180.0,,0.01917,61.0,21300.0,0.10482,29.56,43.75
2022-05-20 07:00:00+00:00,119.94,4279.0,263.0,994.0,1646.0,2310.0,179.5,,0.018875,58.86,20700.0,0.10252,29.32,43.23
2022-05-23 07:00:00+00:00,117.05,4050.0,263.0,951.0,1592.8,2333.0,177.0,,0.01857,56.5,19800.0,0.10004,28.4,41.2
2022-05-24 07:00:00+00:00,118.74,3942.0,265.8,908.5,1590.0,2343.5,174.0,,0.018705,56.06,20010.0,0.10306,28.6,40.41
2022-05-25 07:00:00+00:00,115.99,4148.0,271.4,949.0,1608.0,2380.0,173.5,,0.01881,55.7,20080.0,0.10272,28.5,40.68
2022-05-26 07:00:00+00:00,113.75,4263.0,295.89,948.0,1670.0,2360.0,173.0,,0.0188,56.2,20198.0,0.10676,29.4,40.95
2022-05-27 07:00:00+00:00,111.58,4290.0,294.5,933.0,1644.0,2368.0,175.5,,0.0186,56.2,20162.0,0.11214,28.54,40.47
2022-05-30 07:00:00+00:00,111.84,4220.0,300.8,910.0,1597.6,2328.0,175.5,,0.0183,55.8,20132.0,0.09998,28.58,39.31
2022-05-31 07:00:00+00:00,111.61,4061.5,293.75,904.0,1567.8,2220.0,174.5,,0.01831,54.0,20190.0,0.0951,28.0,39.0
2022-06-01 07:00:00+00:00,113.19,4074.0,297.69,916.0,1586.0,2205.0,177.5,,0.018495,53.9,20416.0,0.09406,27.94,39.1
2022-06-02 07:00:00+00:00,112.11,4035.0,296.0,905.0,1592.0,2147.5,175.0,,0.017935,52.64,20154.0,0.09116,26.98,38.67
2022-06-03 07:00:00+00:00,112.02,3980.5,297.0,846.5,1497.0,2056.5,173.5,,0.01755,51.74,20314.0,0.08864,26.74,38.04
2022-06-04 07:00:00+00:00,110.77,4002.5,296.53,846.5,1493.8,2056.5,173.5,,0.01755,51.74,20862.0,0.08864,26.74,38.04
2022-06-05 07:00:00+00:00,112.84,4021.5,297.33,846.5,1496.8,2056.5,173.5,,0.01755,51.74,20652.0,0.08864,26.74,38.04
2022-06-06 07:00:00+00:00,113.7,3940.0,296.5,784.0,1399.8,2191.0,175.0,,0.017415,51.7,20294.0,0.08512,25.92,37.79
2022-06-07 07:00:00+00:00,113.0,3959.5,297.99,836.5,1438.0,2355.0,174.5,,0.01721,52.02,20200.0,0.08604,27.2,37.69
2022-06-08 07:00:00+00:00,115.14,3945.5,308.0,892.0,1456.2,2264.5,174.0,,0.01734,51.88,20134.0,0.08412,27.14,37.64
2022-06-09 07:00:00+00:00,113.94,3876.0,306.5,853.0,1401.4,2380.0,173.0,,0.01703,50.22,20310.0,0.08436,26.36,37.69
2022-06-10 07:00:00+00:00,114.1,3898.0,309.2,806.0,1400.8,2300.0,173.0,,0.017,51.0,19490.0,0.0842,26.3,37.0
2022-06-11 07:00:00+00:00,113.74,3871.0,311.22,807.0,1410.2,2300.0,173.0,,0.017,51.0,19490.0,0.0842,26.3,37.0
2022-06-12 07:00:00+00:00,113.8,3897.5,311.74,808.5,1408.6,2300.0,173.0,,0.017,51.0,19490.0,0.0842,26.3,37.0
2022-06-13 07:00:00+00:00,112.07,3855.5,307.17,805.0,1383.6,2300.0,173.0,,0.017,51.0,19490.0,0.0842,26.3,37.0
2022-06-14 07:00:00+00:00,114.49,3891.5,317.69,803.5,1386.0,2287.0,172.0,,0.017495,49.78,19102.0,0.08768,25.96,36.45
2022-06-15 07:00:00+00:00,116.51,4115.0,316.2,809.0,1390.0,2298.5,172.5,,0.0176,51.04,19040.0,0.0896,25.94,36.74
2022-06-16 07:00:00+00:00,117.39,4261.5,316.99,824.0,1456.2,2302.0,175.0,,0.017795,52.76,19370.0,0.09166,26.86,37.22
2022-06-17 07:00:00+00:00,118.4,4182.0,315.5,826.0,1465.0,2318.0,176.0,,0.0179,53.3,19194.0,0.09124,27.52,37.31
2022-06-18 07:00:00+00:00,117.84,4211.0,316.05,827.0,1479.4,2318.0,176.0,,0.0179,53.3,19194.0,0.09124,27.52,37.31
2022-06-19 07:00:00+00:00,119.39,4222.5,316.59,830.5,1469.8,2318.0,176.0,,0.0179,53.3,19194.0,0.09124,27.52,37.31
2022-06-20 07:00:00+00:00,124.84,4209.5,311.98,837.5,1560.8,2352.0,178.0,,0.01874,54.86,19180.0,0.0941,28.14,39.5
2022-06-21 07:00:00+00:00,123.3,4045.0,301.58,831.0,1533.8,2440.0,171.5,,0.018205,54.02,18820.0,0.09188,26.88,38.05
2022-06-22 07:00:00+00:00,127.8,4139.0,295.8,812.0,1600.0,2417.0,170.0,,0.01851,57.3,18940.0,0.09048,26.76,37.49
2022-06-23 07:00:00+00:00,130.5,4150.0,303.5,842.0,1662.0,2516.0,171.0,,0.018585,58.1,19100.0,0.08998,26.92,37.9
2022-06-24 07:00:00+00:00,130.18,4100.0,296.0,898.0,1645.0,2690.0,170.0,,0.0186,57.78,18934.0,0.09122,26.82,39.08
2022-06-25 07:00:00+00:00,131.55,4133.0,297.48,900.0,1644.2,2690.0,170.0,,0.0186,57.78,18934.0,0.09122,26.82,39.08
2022-06-26 07:00:00+00:00,130.72,4084.5,296.69,909.0,1652.8,2690.0,170.0,,0.0186,57.78,18934.0,0.09122,26.82,39.08
2022-06-27 07:00:00+00:00,134.2,4100.0,296.2,967.5,1779.0,2842.0,183.0,,0.0191,57.02,18586.0,0.0936,27.9,43.17
2022-06-28 07:00:00+00:00,133.36,3989.5,297.2,983.5,1750.0,2814.0,181.0,,0.0193,56.64,18252.0,0.09258,28.78,41.8
2022-06-29 07:00:00+00:00,127.99,4015.0,297.65,1019.0,1712.0,2617.0,177.0,,0.018705,57.46,17652.0,0.09542,27.8,40.35
2022-06-30 07:00:00+00:00,121.21,3905.0,207.0,981.0,1603.8,2655.0,172.0,,0.01778,55.72,17400.0,0.09026,26.68,38.78
2022-07-01 07:00:00+00:00,126.5,3944.0,192.5,975.0,1596.0,2798.0,173.0,,0.017505,59.64,17100.0,0.09282,26.74,42.1
2022-07-02 07:00:00+00:00,126.92,3944.0,193.94,974.5,1587.8,2798.0,173.0,,0.017505,59.64,17100.0,0.09282,26.74,42.1
2022-07-03 07:00:00+00:00,126.89,3965.0,192.54,974.5,1593.8,2798.0,173.0,,0.017505,59.64,17100.0,0.09282,26.74,42.1
2022-07-04 07:00:00+00:00,127.0,3949.5,186.25,1029.0,1660.0,2739.5,172.0,,0.01855,62.02,17024.0,0.09202,27.12,40.49
2022-07-05 07:00:00+00:00,127.79,4015.0,197.3,1054.5,1701.4,2721.0,173.0,,0.018785,59.36,16700.0,0.09058,28.26,40.1
2022-07-06 07:00:00+00:00,127.0,3962.0,195.42,1095.0,1655.0,2714.0,172.5,,0.01872,58.7,16452.0,0.08988,27.34,39.7
2022-07-07 07:00:00+00:00,126.2,3956.0,197.92,1149.5,1711.0,2650.0,172.0,,0.018735,59.42,16550.0,0.0905,27.78,39.3
2022-07-08 07:00:00+00:00,126.5,3911.0,198.0,1147.5,1704.0,2695.0,177.5,,0.01883,61.02,16720.0,0.08964,27.6,39.3
2022-07-09 07:00:00+00:00,126.65,3941.5,199.29,1154.0,1724.0,2695.0,177.5,,0.01883,61.02,16838.0,0.08964,27.92,39.3
2022-07-10 07:00:00+00:00,125.71,3920.5,199.44,1162.0,1698.4,2695.0,177.5,,0.01883,61.02,16912.0,0.08964,27.62,39.3
2022-07-11 07:00:00+00:00,121.99,3848.5,188.9,1138.0,1678.0,2571.0,176.0,,0.018325,60.56,16270.0,0.0879,27.7,37.9
2022-07-12 07:00:00+00:00,122.67,3752.0,191.4,1108.0,1660.6,2520.5,177.0,,0.018165,68.52,15922.0,0.08776,27.3,37.85
2022-07-13 07:00:00+00:00,120.36,3645.5,186.0,1124.5,1600.0,2572.0,173.0,,0.017885,67.0,15200.0,0.0859,26.68,36.6
2022-07-14 07:00:00+00:00,120.49,3608.0,184.55,1119.5,1613.6,2645.0,173.0,,0.01775,70.5,15302.0,0.0877,26.86,35.25
2022-07-15 07:00:00+00:00,122.96,3709.0,187.61,1137.0,1638.6,2677.0,173.0,,0.017985,71.12,15600.0,0.0886,27.06,35.14
2022-07-16 07:00:00+00:00,122.59,3710.5,187.93,1129.0,1642.6,2677.0,173.0,,0.017985,71.12,15622.0,0.0886,27.1,35.14
2022-07-17 07:00:00+00:00,122.5,3674.0,187.41,1136.0,1646.6,2677.0,173.0,,0.017985,71.12,15536.0,0.0886,27.08,35.14
2022-07-18 07:00:00+00:00,122.39,3645.0,186.7,1208.5,1696.0,2764.5,174.0,,0.01808,70.38,15282.0,0.1017,27.08,35.64
2022-07-19 07:00:00+00:00,121.39,3600.0,189.51,1246.0,1672.4,2723.0,169.5,,0.018405,75.88,14914.0,0.09754,26.68,35.3
2022-07-20 07:00:00+00:00,120.28,3580.0,193.3,1260.0,1715.4,2762.0,170.5,,0.01823,76.66,15050.0,0.10118,26.6,35.46
2022-07-21 07:00:00+00:00,119.5,3539.5,189.59,1235.5,1701.0,2882.0,171.5,,0.01818,77.48,14800.0,0.09758,27.58,35.07
2022-07-22 07:00:00+00:00,122.98,3688.0,192.25,1282.5,1800.0,2835.5,171.0,,0.01839,75.8,14730.0,0.0971,27.3,35.66
2022-07-23 07:00:00+00:00,123.04,3677.5,191.44,1286.0,1821.6,2847.5,171.0,,0.01839,75.8,14720.0,0.0971,27.32,35.66
2022-07-24 07:00:00+00:00,123.84,3698.0,192.24,1280.5,1837.0,2893.0,171.0,,0.01839,75.8,14868.0,0.0971,27.5,35.66
2022-07-25 07:00:00+00:00,125.0,3669.0,192.0,1389.0,1973.0,2950.0,173.0,,0.01851,74.72,14794.0,0.0965,27.82,35.55
2022-07-26 07:00:00+00:00,126.29,3825.0,193.95,1333.5,2136.0,2886.5,172.0,,0.01863,76.48,15850.0,0.09772,27.94,35.97
2022-07-27 07:00:00+00:00,126.0,3847.5,196.49,1313.0,2072.0,2861.0,172.5,,0.01845,76.58,15640.0,0.09688,27.76,35.93
2022-07-28 07:00:00+00:00,125.27,3831.0,196.25,1334.0,2063.0,2830.0,173.5,,0.0185,76.0,15500.0,0.09664,27.7,35.72
2022-07-29 07:00:00+00:00,125.55,3877.0,195.26,1345.0,1952.0,2856.5,175.0,,0.018585,75.78,16150.0,0.0951,27.7,35.86
2022-07-30 07:00:00+00:00,124.56,3847.0,195.18,1327.0,1934.2,2858.0,175.0,,0.018585,75.78,16150.0,0.0951,27.66,35.86
2022-07-31 07:00:00+00:00,124.2,3843.5,194.74,1329.5,1939.0,2853.0,175.0,,0.018585,75.78,16244.0,0.0951,27.7,35.86
2022-08-01 07:00:00+00:00,122.06,3931.0,192.0,1343.0,1926.2,2782.0,173.0,,0.018155,74.84,15590.0,0.0935,27.44,36.08
2022-08-02 07:00:00+00:00,122.0,3823.0,187.16,1318.0,1891.2,2700.0,172.0,,0.01801,73.14,15140.0,0.09178,26.92,35.95
2022-08-03 07:00:00+00:00,121.27,3799.0,187.04,1306.0,1956.0,2711.5,171.0,,0.0178,71.0,14754.0,0.09688,26.96,35.7
2022-08-04 07:00:00+00:00,121.37,3720.0,184.9,1251.5,2000.0,2740.0,171.0,,0.017945,72.76,14710.0,0.09302,26.62,35.89
2022-08-05 07:00:00+00:00,117.0,3679.5,176.58,1176.0,1837.0,2650.0,173.0,,0.01762,71.66,14394.0,0.09046,26.16,34.81
2022-08-06 07:00:00+00:00,119.79,3776.0,179.7,1225.0,1847.4,2691.0,173.0,,0.01762,71.66,14666.0,0.09046,26.42,34.81
2022-08-07 07:00:00+00:00,119.55,3767.0,180.19,1228.0,1855.4,2711.5,173.0,,0.01762,71.66,14606.0,0.09046,26.54,34.81
2022-08-08 07:00:00+00:00,118.91,3720.0,177.86,1232.0,1933.0,2813.5,172.0,,0.017655,73.62,14458.0,0.09052,26.84,35.15
2022-08-09 07:00:00+00:00,120.05,3895.0,181.04,1255.0,1944.4,2789.0,173.5,,0.01792,75.0,15150.0,0.09022,27.0,35.62
2022-08-10 07:00:00+00:00,119.78,3890.0,178.81,1292.5,1971.8,2780.0,173.5,,0.01807,75.24,14970.0,0.09026,27.06,36.26
2022-08-11 07:00:00+00:00,118.0,3925.0,174.1,1272.5,1915.6,2754.0,177.5,,0.01785,75.2,14908.0,0.0902,27.0,38.02
2022-08-12 07:00:00+00:00,119.09,3940.5,174.36,1288.0,1903.0,2777.0,196.5,,0.017955,75.12,14826.0,0.09018,27.14,38.51
2022-08-13 07:00:00+00:00,118.75,3946.0,174.96,1289.0,1909.2,2782.5,196.5,,0.017955,75.12,14906.0,0.09018,27.08,38.51
2022-08-14 07:00:00+00:00,118.41,3949.0,174.55,1290.0,1912.0,2787.0,196.5,,0.017955,75.12,14894.0,0.09018,27.24,38.51
2022-08-15 07:00:00+00:00,119.13,3959.0,174.8,1334.0,1904.0,2800.0,215.0,,0.018,75.68,15142.0,0.0904,27.22,38.38
2022-08-16 07:00:00+00:00,120.6,4018.0,181.3,1365.0,1935.0,2820.0,216.5,,0.018065,76.48,15444.0,0.09042,27.08,39.4
2022-08-17 07:00:00+00:00,119.95,3907.0,176.5,1350.0,1958.0,2817.5,211.0,,0.01818,76.58,15370.0,0.0901,27.02,39.31
2022-08-18 07:00:00+00:00,121.73,3920.0,178.87,1328.0,1966.0,2855.0,202.0,,0.01814,80.68,15160.0,0.08998,27.0,38.24
2022-08-19 07:00:00+00:00,120.65,3972.0,177.6,1300.0,1936.6,2842.0,198.0,,0.018,78.46,15330.0,0.08936,26.88,37.53
2022-08-20 07:00:00+00:00,119.63,3983.0,177.02,1304.5,1920.8,2852.5,198.0,,0.018,78.32,15330.0,0.08936,26.88,37.53
2022-08-21 07:00:00+00:00,119.77,3953.5,177.58,1304.5,1940.8,2857.5,198.0,,0.018,78.82,15262.0,0.08936,26.96,37.53
2022-08-22 07:00:00+00:00,121.39,4017.0,181.7,1313.0,2006.0,2874.5,204.0,,0.01804,79.9,15430.0,0.08918,27.0,38.24
2022-08-23 07:00:00+00:00,125.39,4098.0,184.3,1367.0,2082.2,2894.0,203.0,,0.01833,79.68,15592.0,0.08922,27.18,39.4
2022-08-24 07:00:00+00:00,123.17,4117.0,182.83,1355.5,2085.2,2878.5,200.0,,0.018275,80.1,15458.0,0.0892,27.4,39.05
2022-08-25 07:00:00+00:00,123.4,4055.0,181.9,1398.5,2118.8,2945.0,201.0,,0.018145,81.4,15384.0,0.0892,27.18,39.29
2022-08-26 07:00:00+00:00,124.98,4115.0,183.62,1422.0,2100.0,2935.0,218.5,,0.01824,83.82,15392.0,0.0892,28.24,39.1
2022-08-27 07:00:00+00:00,124.68,4130.5,183.83,1430.0,2099.2,2965.0,218.5,,0.01824,84.2,15428.0,0.0892,28.5,39.1
2022-08-28 07:00:00+00:00,124.95,4144.5,184.07,1435.5,2083.0,2971.5,218.5,,0.01824,84.46,15368.0,0.0892,28.42,39.1
2022-08-29 07:00:00+00:00,125.2,4186.0,190.0,1431.0,2105.0,3043.5,215.5,,0.01865,87.68,15594.0,0.08914,29.4,39.25
2022-08-30 07:00:00+00:00,124.6,4140.0,204.0,1380.0,2190.0,2969.0,212.5,,0.018795,91.4,15650.0,0.0899,28.74,40.5
2022-08-31 07:00:00+00:00,128.32,4270.0,254.9,1400.0,2170.6,3003.0,206.5,,0.019345,89.3,16140.0,0.09774,28.9,39.8
2022-09-01 07:00:00+00:00,132.0,4722.0,249.11,1412.5,2178.0,3100.0,214.5,,0.01953,89.9,16600.0,0.0962,28.84,41.96
2022-09-02 07:00:00+00:00,135.9,4595.0,252.8,1435.0,2150.0,3130.0,213.0,,0.02009,89.84,16746.0,0.09584,30.96,41.7
2022-09-03 07:00:00+00:00,136.44,4609.0,253.2,1432.5,2153.4,3166.0,213.0,,0.02009,90.08,16796.0,0.09584,31.22,41.7
2022-09-04 07:00:00+00:00,137.05,4618.0,252.43,1439.0,2170.6,3174.5,213.0,,0.02009,91.12,16820.0,0.09584,31.34,41.7
2022-09-05 07:00:00+00:00,134.4,4658.0,250.0,1429.5,2155.0,3163.0,216.5,,0.02067,89.78,17000.0,0.10198,30.64,42.91
2022-09-06 07:00:00+00:00,130.12,4545.0,246.0,1364.0,2070.0,3092.5,219.5,,0.01991,88.52,16604.0,0.09812,30.0,42.95
2022-09-07 07:00:00+00:00,129.16,4420.0,241.55,1351.5,2076.0,3094.5,225.0,,0.01988,86.22,16222.0,0.0976,30.92,41.41
2022-09-08 07:00:00+00:00,127.8,4410.0,243.95,1326.0,2064.0,3102.0,226.0,,0.01965,78.02,16244.0,0.09742,30.48,41.14
2022-09-09 07:00:00+00:00,130.98,4470.0,245.34,1359.0,2093.0,3174.0,223.5,,0.01986,77.98,16740.0,0.0988,30.6,41.47
2022-09-10 07:00:00+00:00,129.7,4454.0,245.65,1358.5,2086.8,3175.0,223.5,,0.01986,77.7,16804.0,0.0988,30.3,41.47
2022-09-11 07:00:00+00:00,129.74,4420.0,245.06,1352.5,2094.0,3190.5,223.5,,0.01986,77.54,16694.0,0.0988,30.28,41.47
2022-09-12 07:00:00+00:00,131.54,4560.0,243.3,1424.5,2148.6,3253.5,224.0,,0.02013,78.88,16756.0,0.09854,30.66,42.05
2022-09-13 07:00:00+00:00,130.12,4542.5,242.64,1489.0,2191.4,3214.5,223.0,,0.019945,77.7,16432.0,0.09722,29.88,42.5
2022-09-14 07:00:00+00:00,131.4,4472.0,243.32,1475.5,2167.4,3185.5,216.5,,0.020045,75.3,16214.0,0.09636,29.38,42.0
2022-09-15 07:00:00+00:00,132.09,4530.0,243.68,1519.5,2177.6,3219.0,214.0,,0.020035,78.3,16212.0,0.09812,29.38,42.55
2022-09-16 07:00:00+00:00,130.52,4519.0,243.8,1504.0,2206.0,3118.5,208.5,,0.01994,78.84,16228.0,0.09624,29.18,41.72
2022-09-17 07:00:00+00:00,130.83,4503.0,244.57,1499.0,2208.0,3127.0,208.5,,0.01994,79.34,16150.0,0.09624,29.24,41.72
2022-09-18 07:00:00+00:00,130.3,4512.0,245.4,1503.0,2212.4,3145.5,208.5,,0.01994,79.24,16210.0,0.09624,29.42,41.72
2022-09-19 07:00:00+00:00,130.27,4496.0,244.21,1490.5,2230.0,2989.5,207.5,,0.019875,77.84,16016.0,0.09478,28.96,41.38
2022-09-20 07:00:00+00:00,121.45,4055.0,221.15,1360.0,2010.0,2560.0,198.0,,0.01845,70.88,15260.0,0.08976,27.46,37.3
2022-09-21 07:00:00+00:00,116.12,3955.0,214.07,1259.5,1899.4,2640.0,189.0,,0.01743,66.32,14776.0,0.08524,26.22,36.51
2022-09-22 07:00:00+00:00,119.23,4011.0,231.45,1264.5,1916.8,2644.0,196.5,,0.01795,68.38,14794.0,0.08848,26.86,37.16
2022-09-23 07:00:00+00:00,114.47,3948.5,224.84,1250.5,1791.8,2453.0,182.0,,0.017015,65.06,14148.0,0.08394,26.08,35.2
2022-09-26 07:00:00+00:00,104.09,3708.0,206.0,1050.0,1543.0,2200.0,175.5,,0.015375,58.52,12850.0,0.07486,22.64,31.85
2022-09-27 07:00:00+00:00,108.51,3865.0,217.3,1086.0,1713.2,2219.5,173.0,,0.015865,56.22,13278.0,0.07854,23.38,31.08
2022-09-28 07:00:00+00:00,106.61,3907.5,217.38,1137.5,1780.0,2115.0,175.0,,0.015515,55.9,12930.0,0.07838,23.36,31.3
2022-09-29 07:00:00+00:00,105.23,3882.5,226.46,1128.0,1840.6,1976.0,173.5,,0.01497,55.82,12338.0,0.07784,22.7,30.01
2022-09-30 07:00:00+00:00,105.66,3965.0,217.7,1191.0,1877.6,2090.5,174.0,,0.01493,60.02,12458.0,0.07804,23.14,29.92
2022-10-03 07:00:00+00:00,109.55,4077.0,215.83,1312.5,1959.0,2170.5,178.0,,0.015725,62.72,13186.0,0.08164,24.02,32.26
2022-10-04 07:00:00+00:00,107.09,4094.0,210.72,1340.0,1985.0,2100.0,178.5,,0.0153,60.76,12956.0,0.08104,23.36,33.71
2022-10-05 07:00:00+00:00,104.85,4102.5,209.05,1387.0,2029.8,2019.0,177.0,,0.0152,62.38,12516.0,0.08058,23.6,32.35
2022-10-06 07:00:00+00:00,105.32,4041.0,212.86,1374.0,2004.4,2011.0,182.0,,0.01514,60.92,12400.0,0.07906,23.36,32.3
2022-10-07 07:00:00+00:00,99.33,3875.0,195.15,1340.0,1930.2,1949.0,180.0,,0.014425,58.6,11932.0,0.07678,22.44,30.92
2022-10-10 07:00:00+00:00,103.2,4035.0,163.89,1375.0,1998.0,1988.5,178.0,,0.01492,60.38,12500.0,0.0784,23.2,31.68
2022-10-11 07:00:00+00:00,103.7,4170.0,162.89,1429.5,2006.6,2021.5,183.0,,0.015225,62.8,12794.0,0.0825,23.46,32.01
2022-10-12 07:00:00+00:00,102.91,4149.0,161.8,1436.0,2044.0,2124.0,183.0,,0.01523,62.78,12698.0,0.08064,23.44,32.35
2022-10-13 07:00:00+00:00,103.07,4185.5,160.84,1479.0,2032.0,2107.0,183.0,,0.015275,65.96,12616.0,0.08246,23.54,35.05
2022-10-14 07:00:00+00:00,103.73,4139.0,159.6,1514.5,1991.0,2080.0,183.5,,0.0152,67.4,12640.0,0.08246,23.48,34.42
2022-10-15 07:00:00+00:00,104.54,4151.5,161.59,1522.5,1991.2,2088.5,183.5,,0.0152,67.4,12686.0,0.08246,23.54,34.42
2022-10-16 07:00:00+00:00,104.28,4160.5,161.43,1511.0,1995.2,2092.0,183.5,,0.0152,67.92,12662.0,0.08246,23.6,34.42
2022-10-17 07:00:00+00:00,108.3,4212.5,163.24,1511.5,2022.2,2281.5,185.5,,0.015795,68.6,13246.0,0.08434,24.22,35.31
2022-10-18 07:00:00+00:00,106.43,4240.0,160.2,1455.0,1968.0,2378.0,187.0,,0.01573,67.28,13222.0,0.08216,23.78,35.85
